date,price,quantity_sold,demand,day_of_week,promotion_flag
2022-01-13,5.13,95,99,Thursday,0
2022-01-13,2.51,146,151,Thursday,1
2022-01-13,3.8,95,101,Thursday,0
2022-01-13,4.97,93,103,Thursday,0
2022-01-13,2.05,144,145,Thursday,1
2022-01-13,2.73,94,100,Thursday,0
2022-01-13,3.6,83,95,Thursday,0
2022-01-13,3.13,99,101,Thursday,0
2022-01-13,4.05,91,106,Thursday,0
2022-01-13,4.93,92,99,Thursday,0
2022-01-13,2.59,97,98,Thursday,0
2022-01-13,2.5,93,104,Thursday,0
2022-01-13,4.89,80,91,Thursday,0
2022-01-13,4.17,155,156,Thursday,1
2022-01-13,3.95,96,102,Thursday,0
2022-01-13,5.3,86,90,Thursday,0
2022-01-13,2.79,132,152,Thursday,1
2022-01-13,3,89,102,Thursday,0
2022-01-13,4.29,135,150,Thursday,1
2022-01-14,4.07,98,104,Friday,0
2022-01-14,3.21,148,150,Friday,1
2022-01-14,2.57,88,103,Friday,0
2022-01-14,3.8,131,150,Friday,1
2022-01-14,3.08,87,96,Friday,0
2022-01-14,5.21,93,98,Friday,0
2022-01-14,3.14,150,150,Friday,1
2022-01-14,3.57,89,102,Friday,0
2022-01-14,3.02,80,93,Friday,0
2022-01-14,2.78,85,93,Friday,0
2022-01-14,3.3,86,96,Friday,0
2022-01-14,5.27,89,99,Friday,0
2022-01-14,2.64,85,99,Friday,0
2022-01-14,3.66,86,100,Friday,0
2022-01-14,4.67,94,101,Friday,0
2022-01-14,4,97,106,Friday,0
2022-01-14,4.61,88,90,Friday,0
2022-01-14,3.87,103,103,Friday,0
2022-01-14,2.92,101,104,Friday,0
2022-01-14,5.17,89,100,Friday,0
2022-01-14,3.84,90,102,Friday,0
2022-01-14,3.43,97,106,Friday,0
2022-01-14,3.78,95,105,Friday,0
2022-01-14,4.4,80,94,Friday,0
2022-01-14,2.88,94,98,Friday,0
2022-01-14,4.23,128,141,Friday,1
2022-01-14,3.5,95,100,Friday,0
2022-01-14,3.93,87,102,Friday,0
2022-01-14,3.56,91,99,Friday,0
2022-01-14,3.38,151,153,Friday,1
2022-01-14,3.21,127,144,Friday,1
2022-01-14,3.54,146,151,Friday,1
2022-01-14,2.73,103,104,Friday,0
2022-01-14,3.55,135,155,Friday,1
2022-01-14,4.89,92,97,Friday,0
2022-01-14,4.18,91,92,Friday,0
2022-01-14,5.19,95,100,Friday,0
2022-01-14,3.26,84,94,Friday,0
2022-01-14,4.09,148,154,Friday,1
2022-01-14,4.7,94,96,Friday,0
2022-01-14,3.61,145,151,Friday,1
2022-01-14,4.09,89,99,Friday,0
2022-01-14,2.74,81,95,Friday,0
2022-01-14,4.3,88,97,Friday,0
2022-01-14,4.45,96,105,Friday,0
2022-01-14,2.85,134,143,Friday,1
2022-01-14,4.99,88,101,Friday,0
2022-01-14,4.15,88,101,Friday,0
2022-01-14,4.13,85,99,Friday,0
2022-01-14,3.27,93,106,Friday,0
2022-01-15,5.4,124,127,Saturday,0
2022-01-15,2.54,119,129,Saturday,0
2022-01-15,2.55,131,134,Saturday,0
2022-01-15,3.66,190,195,Saturday,1
2022-01-15,4.17,117,129,Saturday,0
2022-01-15,4.95,117,129,Saturday,0
2022-01-15,5.42,120,129,Saturday,0
2022-01-15,2.11,196,200,Saturday,1
2022-01-15,3.62,189,205,Saturday,1
2022-01-15,4.84,118,136,Saturday,0
2022-01-15,5.03,115,131,Saturday,0
2022-01-15,4.4,110,126,Saturday,0
2022-01-15,4.3,189,193,Saturday,1
2022-01-15,2.63,137,138,Saturday,0
2022-01-15,4.01,107,124,Saturday,0
2022-01-15,4.49,131,131,Saturday,0
2022-01-15,2.99,175,185,Saturday,1
2022-01-15,4.98,123,127,Saturday,0
2022-01-15,5.46,114,132,Saturday,0
2022-01-15,4.68,125,131,Saturday,0
2022-01-15,3.07,121,134,Saturday,0
2022-01-15,2.55,123,128,Saturday,0
2022-01-15,3.52,121,133,Saturday,0
2022-01-15,2.02,188,195,Saturday,1
2022-01-15,3.47,132,132,Saturday,0
2022-01-15,3.52,120,131,Saturday,0
2022-01-15,3.13,184,185,Saturday,1
2022-01-15,3.35,194,196,Saturday,1
2022-01-15,3.86,113,123,Saturday,0
2022-01-15,3.01,127,127,Saturday,0
2022-01-15,3.7,126,130,Saturday,0
2022-01-15,4.09,111,128,Saturday,0
2022-01-15,4.2,119,132,Saturday,0
2022-01-15,4.2,172,187,Saturday,1
2022-01-15,4.03,126,131,Saturday,0
2022-01-15,2.89,129,133,Saturday,0
2022-01-15,4.41,128,129,Saturday,0
2022-01-15,3.06,117,131,Saturday,0
2022-01-15,4.76,128,130,Saturday,0
2022-01-15,4.21,124,129,Saturday,0
2022-01-15,2.66,112,122,Saturday,0
2022-01-15,3,120,121,Saturday,0
2022-01-15,4.85,111,125,Saturday,0
2022-01-15,4.65,122,130,Saturday,0
2022-01-15,4.32,129,134,Saturday,0
2022-01-15,2.61,133,135,Saturday,0
2022-01-15,3.46,179,195,Saturday,1
2022-01-15,3.81,123,132,Saturday,0
2022-01-15,4.79,114,134,Saturday,0
2022-01-15,5.3,114,128,Saturday,0
2022-01-16,3.98,168,190,Sunday,1
2022-01-16,5.4,131,136,Sunday,0
2022-01-16,4.24,115,123,Sunday,0
2022-01-16,3.08,108,126,Sunday,0
2022-01-16,5.07,113,123,Sunday,0
2022-01-16,3.14,175,197,Sunday,1
2022-01-16,4.09,119,122,Sunday,0
2022-01-16,2.54,181,201,Sunday,1
2022-01-16,4.13,124,132,Sunday,0
2022-01-16,2.28,193,196,Sunday,1
2022-01-16,5.13,130,131,Sunday,0
2022-01-16,4.7,110,126,Sunday,0
2022-01-16,4.9,137,138,Sunday,0
2022-01-16,3.34,126,128,Sunday,0
2022-01-16,5.42,113,130,Sunday,0
2022-01-16,3.83,117,125,Sunday,0
2022-01-16,2.62,116,131,Sunday,0
2022-01-16,2.92,113,128,Sunday,0
2022-01-16,4.05,106,124,Sunday,0
2022-01-16,2.85,120,123,Sunday,0
2022-01-16,5.38,106,123,Sunday,0
2022-01-16,3.78,123,128,Sunday,0
2022-01-16,2.67,112,128,Sunday,0
2022-01-16,3.13,133,133,Sunday,0
2022-01-16,4.25,126,126,Sunday,0
2022-01-16,3.12,195,203,Sunday,1
2022-01-16,3.82,192,194,Sunday,1
2022-01-16,3.34,185,192,Sunday,1
2022-01-16,5.22,119,133,Sunday,0
2022-01-16,5.08,122,133,Sunday,0
2022-01-16,5.48,111,130,Sunday,0
2022-01-16,4.12,163,189,Sunday,1
2022-01-16,3.99,111,124,Sunday,0
2022-01-16,5.26,113,128,Sunday,0
2022-01-16,3.8,115,131,Sunday,0
2022-01-16,3.26,114,130,Sunday,0
2022-01-16,2.92,124,130,Sunday,0
2022-01-16,5.31,124,132,Sunday,0
2022-01-16,4.42,120,122,Sunday,0
2022-01-16,2.93,124,137,Sunday,0
2022-01-16,2.68,117,133,Sunday,0
2022-01-16,2.78,118,125,Sunday,0
2022-01-16,4.11,176,194,Sunday,1
2022-01-16,3.57,112,125,Sunday,0
2022-01-16,4.1,163,191,Sunday,1
2022-01-16,2.33,172,188,Sunday,1
2022-01-16,3.12,116,130,Sunday,0
2022-01-16,5.1,112,127,Sunday,0
2022-01-16,5.08,134,134,Sunday,0
2022-01-16,5.16,117,130,Sunday,0
2022-01-17,3.09,102,105,Monday,0
2022-01-17,3.59,95,106,Monday,0
2022-01-17,5.34,90,98,Monday,0
2022-01-17,3.55,82,97,Monday,0
2022-01-17,4.6,93,96,Monday,0
2022-01-17,3.53,126,138,Monday,1
2022-01-17,4.45,84,98,Monday,0
2022-01-17,3.89,87,99,Monday,0
2022-01-17,4.24,95,102,Monday,0
2022-01-17,3.26,135,152,Monday,1
2022-01-17,3.17,99,103,Monday,0
2022-01-17,2.5,92,100,Monday,0
2022-01-17,4.08,80,88,Monday,0
2022-01-17,2.77,96,103,Monday,0
2022-01-17,4.53,89,99,Monday,0
2022-01-17,3.34,92,106,Monday,0
2022-01-17,4.53,94,102,Monday,0
2022-01-17,2.7,89,101,Monday,0
2022-01-17,3.63,93,94,Monday,0
2022-01-17,3.31,104,105,Monday,0
2022-01-17,4.53,89,92,Monday,0
2022-01-17,3.18,102,113,Monday,0
2022-01-17,4.6,101,107,Monday,0
2022-01-17,5.1,90,96,Monday,0
2022-01-17,3.18,132,147,Monday,1
2022-01-17,3.29,144,145,Monday,1
2022-01-17,4.15,86,100,Monday,0
2022-01-17,4.16,89,99,Monday,0
2022-01-17,4.1,103,103,Monday,0
2022-01-17,4.39,151,151,Monday,1
2022-01-17,5.17,89,100,Monday,0
2022-01-17,5.48,93,100,Monday,0
2022-01-17,5.15,98,104,Monday,0
2022-01-17,4.1,96,97,Monday,0
2022-01-17,3.03,93,98,Monday,0
2022-01-17,4.68,101,104,Monday,0
2022-01-17,4.65,83,93,Monday,0
2022-01-17,2.67,87,100,Monday,0
2022-01-17,5.02,95,98,Monday,0
2022-01-17,5.13,83,97,Monday,0
2022-01-17,3.18,94,110,Monday,0
2022-01-17,5.04,92,95,Monday,0
2022-01-17,3.25,100,106,Monday,0
2022-01-17,2.38,127,144,Monday,1
2022-01-17,4.38,92,96,Monday,0
2022-01-17,5.06,84,97,Monday,0
2022-01-17,4.46,93,98,Monday,0
2022-01-17,4.84,93,99,Monday,0
2022-01-17,4.19,104,106,Monday,0
2022-01-17,4.9,90,99,Monday,0
2022-01-18,2.54,96,102,Tuesday,0
2022-01-18,3.87,97,105,Tuesday,0
2022-01-18,3.76,132,146,Tuesday,1
2022-01-18,4.97,89,103,Tuesday,0
2022-01-18,3.74,91,98,Tuesday,0
2022-01-18,2.78,90,102,Tuesday,0
2022-01-18,5.31,93,95,Tuesday,0
2022-01-18,2.79,147,150,Tuesday,1
2022-01-18,3.81,83,92,Tuesday,0
2022-01-18,2.61,148,149,Tuesday,1
2022-01-18,4.04,94,99,Tuesday,0
2022-01-18,3.89,128,149,Tuesday,1
2022-01-18,2.93,95,110,Tuesday,0
2022-01-18,3.61,99,103,Tuesday,0
2022-01-18,3.58,91,95,Tuesday,0
2022-01-18,4.42,87,100,Tuesday,0
2022-01-18,3.6,136,147,Tuesday,1
2022-01-18,3.77,100,104,Tuesday,0
2022-01-18,4.23,91,107,Tuesday,0
2022-01-18,4.82,100,102,Tuesday,0
2022-01-18,4.27,131,139,Tuesday,1
2022-01-18,3.11,91,103,Tuesday,0
2022-01-18,2.54,137,154,Tuesday,1
2022-01-18,3.35,95,102,Tuesday,0
2022-01-18,3.64,83,95,Tuesday,0
2022-01-18,3.01,141,152,Tuesday,1
2022-01-18,4.11,102,106,Tuesday,0
2022-01-18,4.49,101,107,Tuesday,0
2022-01-18,3.34,93,94,Tuesday,0
2022-01-18,2.75,88,99,Tuesday,0
2022-01-18,4.4,93,95,Tuesday,0
2022-01-18,3.18,84,94,Tuesday,0
2022-01-18,4.81,94,96,Tuesday,0
2022-01-18,3.51,99,101,Tuesday,0
2022-01-18,3.48,144,146,Tuesday,1
2022-01-18,4.74,86,100,Tuesday,0
2022-01-18,2.6,145,154,Tuesday,1
2022-01-18,4.24,104,106,Tuesday,0
2022-01-18,3.28,143,160,Tuesday,1
2022-01-18,3.99,87,101,Tuesday,0
2022-01-18,3.77,96,100,Tuesday,0
2022-01-18,3.45,142,153,Tuesday,1
2022-01-18,3.28,94,104,Tuesday,0
2022-01-18,5.3,89,104,Tuesday,0
2022-01-18,4.93,92,107,Tuesday,0
2022-01-18,3.65,103,103,Tuesday,0
2022-01-18,3.3,96,98,Tuesday,0
2022-01-18,4.61,96,99,Tuesday,0
2022-01-18,3.34,82,94,Tuesday,0
2022-01-18,5.05,92,97,Tuesday,0
2022-01-19,2.57,102,102,Wednesday,0
2022-01-19,5.01,90,103,Wednesday,0
2022-01-19,2.7,90,101,Wednesday,0
2022-01-19,4.26,93,104,Wednesday,0
2022-01-19,4.24,85,91,Wednesday,0
2022-01-19,4.47,95,96,Wednesday,0
2022-01-19,2.98,83,93,Wednesday,0
2022-01-19,4.87,103,107,Wednesday,0
2022-01-19,2.41,129,151,Wednesday,1
2022-01-19,3.99,90,100,Wednesday,0
2022-01-19,3.76,100,107,Wednesday,0
2022-01-19,5,95,99,Wednesday,0
2022-01-19,4.11,85,98,Wednesday,0
2022-01-19,5.16,107,110,Wednesday,0
2022-01-19,4.42,96,106,Wednesday,0
2022-01-19,4.41,95,99,Wednesday,0
2022-01-19,4.98,99,107,Wednesday,0
2022-01-19,3.86,140,152,Wednesday,1
2022-01-19,3.69,92,97,Wednesday,0
2022-01-19,5.02,98,100,Wednesday,0
2022-01-19,4.74,85,97,Wednesday,0
2022-01-19,5.29,99,112,Wednesday,0
2022-01-19,2.6,82,90,Wednesday,0
2022-01-19,3.53,137,150,Wednesday,1
2022-01-19,5.13,84,92,Wednesday,0
2022-01-19,4.59,95,100,Wednesday,0
2022-01-19,3.91,84,93,Wednesday,0
2022-01-19,4.89,105,105,Wednesday,0
2022-01-19,3.69,76,85,Wednesday,0
2022-01-19,2.65,96,103,Wednesday,0
2022-01-19,4.3,90,101,Wednesday,0
2022-01-19,4.39,87,99,Wednesday,0
2022-01-19,3.55,91,105,Wednesday,0
2022-01-19,3.72,86,95,Wednesday,0
2022-01-19,5.02,95,99,Wednesday,0
2022-01-19,3.3,151,156,Wednesday,1
2022-01-19,2.67,99,100,Wednesday,0
2022-01-19,3.14,132,149,Wednesday,1
2022-01-19,3.83,93,105,Wednesday,0
2022-01-19,2.63,129,147,Wednesday,1
2022-01-19,4.48,97,101,Wednesday,0
2022-01-19,2.63,91,103,Wednesday,0
2022-01-19,4.53,91,102,Wednesday,0
2022-01-19,3.54,97,107,Wednesday,0
2022-01-19,3.22,97,102,Wednesday,0
2022-01-19,2.74,96,104,Wednesday,0
2022-01-19,5.08,93,102,Wednesday,0
2022-01-19,5.11,86,97,Wednesday,0
2022-01-19,5.01,91,99,Wednesday,0
2022-01-19,4.51,102,105,Wednesday,0
2022-01-20,4.07,142,145,Thursday,1
2022-01-20,4.74,84,98,Thursday,0
2022-01-20,5.35,95,97,Thursday,0
2022-01-20,3.81,97,103,Thursday,0
2022-01-20,3.21,99,106,Thursday,0
2022-01-20,3.74,100,104,Thursday,0
2022-01-20,4.93,98,103,Thursday,0
2022-01-20,2.83,133,150,Thursday,1
2022-01-20,4.17,87,101,Thursday,0
2022-01-20,4.27,92,99,Thursday,0
2022-01-20,5.23,89,98,Thursday,0
2022-01-20,4.89,103,105,Thursday,0
2022-01-20,2.97,152,160,Thursday,1
2022-01-20,2.86,92,98,Thursday,0
2022-01-20,2.93,103,105,Thursday,0
2022-01-20,4.89,87,101,Thursday,0
2022-01-20,2.38,147,156,Thursday,1
2022-01-20,3.87,101,105,Thursday,0
2022-01-20,4.02,81,94,Thursday,0
2022-01-20,4.87,90,98,Thursday,0
2022-01-20,4.94,88,91,Thursday,0
2022-01-20,2.11,135,150,Thursday,1
2022-01-20,3.38,143,154,Thursday,1
2022-01-20,3.61,132,155,Thursday,1
2022-01-20,4.78,92,92,Thursday,0
2022-01-20,4.13,99,104,Thursday,0
2022-01-20,3.83,95,96,Thursday,0
2022-01-20,4.16,100,107,Thursday,0
2022-01-20,4.4,129,146,Thursday,1
2022-01-20,3.68,92,103,Thursday,0
2022-01-20,4.05,85,95,Thursday,0
2022-01-20,3.99,147,160,Thursday,1
2022-01-20,4.05,84,89,Thursday,0
2022-01-20,4.15,101,104,Thursday,0
2022-01-20,2.79,88,98,Thursday,0
2022-01-20,5.44,86,101,Thursday,0
2022-01-20,4.02,144,156,Thursday,1
2022-01-20,3.09,99,103,Thursday,0
2022-01-20,5.22,85,96,Thursday,0
2022-01-20,2.52,153,155,Thursday,1
2022-01-20,4.43,86,97,Thursday,0
2022-01-20,3.59,88,90,Thursday,0
2022-01-20,5.49,96,102,Thursday,0
2022-01-20,4.2,97,101,Thursday,0
2022-01-20,4.74,88,95,Thursday,0
2022-01-20,5.33,98,104,Thursday,0
2022-01-20,4.56,85,92,Thursday,0
2022-01-20,5.36,100,105,Thursday,0
2022-01-20,2.97,93,97,Thursday,0
2022-01-20,5.13,96,101,Thursday,0
2022-01-21,5.48,92,102,Friday,0
2022-01-21,3.98,122,143,Friday,1
2022-01-21,5.05,82,92,Friday,0
2022-01-21,3.7,99,103,Friday,0
2022-01-21,3.62,136,154,Friday,1
2022-01-21,4.19,100,104,Friday,0
2022-01-21,5.37,94,106,Friday,0
2022-01-21,3.43,90,100,Friday,0
2022-01-21,3.86,99,104,Friday,0
2022-01-21,5.25,102,105,Friday,0
2022-01-21,4.37,90,105,Friday,0
2022-01-21,2.32,128,146,Friday,1
2022-01-21,4.87,86,96,Friday,0
2022-01-21,4.97,89,91,Friday,0
2022-01-21,5.33,94,102,Friday,0
2022-01-21,3.73,88,103,Friday,0
2022-01-21,3.95,94,100,Friday,0
2022-01-21,4.91,81,94,Friday,0
2022-01-21,3.45,109,110,Friday,0
2022-01-21,2.94,92,92,Friday,0
2022-01-21,4.06,86,100,Friday,0
2022-01-21,3.54,94,102,Friday,0
2022-01-21,5.39,94,98,Friday,0
2022-01-21,4.05,98,100,Friday,0
2022-01-21,4.14,96,102,Friday,0
2022-01-21,3.74,128,149,Friday,1
2022-01-21,3.34,132,147,Friday,1
2022-01-21,4.06,83,97,Friday,0
2022-01-21,5.11,93,100,Friday,0
2022-01-21,3.62,101,102,Friday,0
2022-01-21,4.25,88,91,Friday,0
2022-01-21,4.42,98,101,Friday,0
2022-01-21,3.13,96,99,Friday,0
2022-01-21,2.07,137,150,Friday,1
2022-01-21,3,92,97,Friday,0
2022-01-21,3.04,103,107,Friday,0
2022-01-21,2.64,85,99,Friday,0
2022-01-21,2.99,96,109,Friday,0
2022-01-21,3.9,97,103,Friday,0
2022-01-21,2.49,128,148,Friday,1
2022-01-21,4.06,128,148,Friday,1
2022-01-21,3.82,83,96,Friday,0
2022-01-21,3.2,135,154,Friday,1
2022-01-21,4.72,83,97,Friday,0
2022-01-21,3.65,88,104,Friday,0
2022-01-21,4.87,77,89,Friday,0
2022-01-21,3.93,108,109,Friday,0
2022-01-21,4.24,99,101,Friday,0
2022-01-21,2.82,133,156,Friday,1
2022-01-21,3.32,135,149,Friday,1
2022-01-22,5.28,128,129,Saturday,0
2022-01-22,3.41,111,130,Saturday,0
2022-01-22,4.07,115,134,Saturday,0
2022-01-22,2.88,126,130,Saturday,0
2022-01-22,2.68,106,123,Saturday,0
2022-01-22,2.4,180,199,Saturday,1
2022-01-22,3.78,111,127,Saturday,0
2022-01-22,2.89,112,131,Saturday,0
2022-01-22,4.34,122,128,Saturday,0
2022-01-22,5.46,124,129,Saturday,0
2022-01-22,3.53,125,134,Saturday,0
2022-01-22,3.37,134,136,Saturday,0
2022-01-22,2.98,179,194,Saturday,1
2022-01-22,3.99,180,189,Saturday,1
2022-01-22,4.75,123,138,Saturday,0
2022-01-22,2.52,126,129,Saturday,0
2022-01-22,5.09,124,129,Saturday,0
2022-01-22,4.07,117,125,Saturday,0
2022-01-22,3.74,121,132,Saturday,0
2022-01-22,4.86,123,137,Saturday,0
2022-01-22,4.15,115,129,Saturday,0
2022-01-22,2.75,120,136,Saturday,0
2022-01-22,2.9,123,133,Saturday,0
2022-01-22,3.65,129,130,Saturday,0
2022-01-22,3.24,119,127,Saturday,0
2022-01-22,3.95,131,135,Saturday,0
2022-01-22,2.75,119,126,Saturday,0
2022-01-22,4.55,114,128,Saturday,0
2022-01-22,3.19,184,198,Saturday,1
2022-01-22,4.81,112,127,Saturday,0
2022-01-22,4.98,122,129,Saturday,0
2022-01-22,3.64,168,196,Saturday,1
2022-01-22,2.94,183,198,Saturday,1
2022-01-22,4.3,123,127,Saturday,0
2022-01-22,3.96,112,126,Saturday,0
2022-01-22,3.96,116,134,Saturday,0
2022-01-22,3.9,125,132,Saturday,0
2022-01-22,3.25,189,198,Saturday,1
2022-01-22,4.92,131,132,Saturday,0
2022-01-22,2.95,122,141,Saturday,0
2022-01-22,4.17,120,127,Saturday,0
2022-01-22,3.41,181,190,Saturday,1
2022-01-22,4.58,116,131,Saturday,0
2022-01-22,4.23,119,132,Saturday,0
2022-01-22,4.22,182,192,Saturday,1
2022-01-22,3.08,118,132,Saturday,0
2022-01-22,4.92,127,134,Saturday,0
2022-01-22,5.08,122,127,Saturday,0
2022-01-22,2.7,117,133,Saturday,0
2022-01-22,3.31,120,128,Saturday,0
2022-01-23,2.84,137,142,Sunday,0
2022-01-23,2.74,176,193,Sunday,1
2022-01-23,4.34,115,130,Sunday,0
2022-01-23,4.43,116,135,Sunday,0
2022-01-23,4.36,131,133,Sunday,0
2022-01-23,5.45,121,125,Sunday,0
2022-01-23,4.76,115,131,Sunday,0
2022-01-23,3.28,116,132,Sunday,0
2022-01-23,3.44,126,136,Sunday,0
2022-01-23,2.76,124,137,Sunday,0
2022-01-23,4.31,123,132,Sunday,0
2022-01-23,2.25,176,198,Sunday,1
2022-01-23,3.85,179,192,Sunday,1
2022-01-23,5.31,116,119,Sunday,0
2022-01-23,4.77,126,131,Sunday,0
2022-01-23,4.38,117,135,Sunday,0
2022-01-23,2.15,185,196,Sunday,1
2022-01-23,5.37,126,130,Sunday,0
2022-01-23,4.5,129,130,Sunday,0
2022-01-23,2.57,120,121,Sunday,0
2022-01-23,4.37,131,132,Sunday,0
2022-01-23,5.12,118,132,Sunday,0
2022-01-23,4.05,126,139,Sunday,0
2022-01-23,4.03,127,129,Sunday,0
2022-01-23,2.75,128,130,Sunday,0
2022-01-23,3.09,132,133,Sunday,0
2022-01-23,3.28,169,193,Sunday,1
2022-01-23,4.75,118,128,Sunday,0
2022-01-23,3.43,124,129,Sunday,0
2022-01-23,4.34,180,192,Sunday,1
2022-01-23,2.84,132,135,Sunday,0
2022-01-23,5.02,119,130,Sunday,0
2022-01-23,5.43,111,118,Sunday,0
2022-01-23,5.16,121,128,Sunday,0
2022-01-23,3,115,127,Sunday,0
2022-01-23,4.17,119,135,Sunday,0
2022-01-23,4.15,110,127,Sunday,0
2022-01-23,3.13,123,138,Sunday,0
2022-01-23,3.29,117,126,Sunday,0
2022-01-23,5.17,119,137,Sunday,0
2022-01-23,3.09,168,198,Sunday,1
2022-01-23,5.18,114,124,Sunday,0
2022-01-23,2.8,122,127,Sunday,0
2022-01-23,3.54,107,124,Sunday,0
2022-01-23,3.14,112,125,Sunday,0
2022-01-23,4.01,121,133,Sunday,0
2022-01-23,2.72,112,122,Sunday,0
2022-01-23,4.67,122,136,Sunday,0
2022-01-23,4.74,122,126,Sunday,0
2022-01-23,3.6,129,137,Sunday,0
2022-01-24,3.33,106,112,Monday,0
2022-01-24,4.1,82,93,Monday,0
2022-01-24,4.72,95,99,Monday,0
2022-01-24,5.45,100,102,Monday,0
2022-01-24,4.73,87,100,Monday,0
2022-01-24,4.14,106,108,Monday,0
2022-01-24,3.4,145,153,Monday,1
2022-01-24,4.47,86,94,Monday,0
2022-01-24,2.9,90,93,Monday,0
2022-01-24,5.47,105,108,Monday,0
2022-01-24,4.68,95,102,Monday,0
2022-01-24,2.64,88,100,Monday,0
2022-01-24,4.71,91,102,Monday,0
2022-01-24,2.5,94,96,Monday,0
2022-01-24,5.49,98,98,Monday,0
2022-01-24,4.93,98,100,Monday,0
2022-01-24,3.15,94,99,Monday,0
2022-01-24,4.62,93,100,Monday,0
2022-01-24,3.19,142,149,Monday,1
2022-01-24,5.39,89,100,Monday,0
2022-01-24,4.04,100,100,Monday,0
2022-01-24,2.65,91,95,Monday,0
2022-01-24,2.58,85,99,Monday,0
2022-01-24,3.75,100,106,Monday,0
2022-01-24,2.68,145,150,Monday,1
2022-01-24,3.54,105,107,Monday,0
2022-01-24,2.82,134,147,Monday,1
2022-01-24,4.83,91,100,Monday,0
2022-01-24,4.84,97,101,Monday,0
2022-01-24,2.77,95,102,Monday,0
2022-01-24,4.09,84,97,Monday,0
2022-01-24,3.62,89,101,Monday,0
2022-01-24,3.58,100,111,Monday,0
2022-01-24,3.73,88,101,Monday,0
2022-01-24,2.92,147,151,Monday,1
2022-01-24,3.54,151,153,Monday,1
2022-01-24,3.66,94,105,Monday,0
2022-01-24,4.31,93,95,Monday,0
2022-01-24,3.14,87,98,Monday,0
2022-01-24,4.44,99,99,Monday,0
2022-01-24,4.08,90,106,Monday,0
2022-01-24,4.93,88,100,Monday,0
2022-01-24,4.08,94,99,Monday,0
2022-01-24,4.57,94,98,Monday,0
2022-01-24,4.28,144,153,Monday,1
2022-01-24,2.63,94,101,Monday,0
2022-01-24,3.69,92,105,Monday,0
2022-01-24,4.26,96,100,Monday,0
2022-01-24,4.39,95,109,Monday,0
2022-01-24,2.63,136,156,Monday,1
2022-01-25,4.09,94,100,Tuesday,0
2022-01-25,3.7,97,107,Tuesday,0
2022-01-25,3.77,87,98,Tuesday,0
2022-01-25,2.56,88,97,Tuesday,0
2022-01-25,5.21,91,99,Tuesday,0
2022-01-25,3.02,89,98,Tuesday,0
2022-01-25,3.42,90,101,Tuesday,0
2022-01-25,3.28,92,103,Tuesday,0
2022-01-25,2.59,93,99,Tuesday,0
2022-01-25,2.87,101,103,Tuesday,0
2022-01-25,4.24,95,99,Tuesday,0
2022-01-25,5.1,87,94,Tuesday,0
2022-01-25,3.22,138,152,Tuesday,1
2022-01-25,3.91,128,150,Tuesday,1
2022-01-25,2.76,93,99,Tuesday,0
2022-01-25,3.4,133,148,Tuesday,1
2022-01-25,3.45,83,91,Tuesday,0
2022-01-25,4.38,94,100,Tuesday,0
2022-01-25,3.85,88,93,Tuesday,0
2022-01-25,5.45,81,90,Tuesday,0
2022-01-25,3.25,93,98,Tuesday,0
2022-01-25,2.43,149,153,Tuesday,1
2022-01-25,3.19,87,100,Tuesday,0
2022-01-25,3.5,91,92,Tuesday,0
2022-01-25,4.05,91,101,Tuesday,0
2022-01-25,3.22,86,99,Tuesday,0
2022-01-25,3.13,102,110,Tuesday,0
2022-01-25,4.89,82,95,Tuesday,0
2022-01-25,4.89,81,92,Tuesday,0
2022-01-25,4.2,150,151,Tuesday,1
2022-01-25,2.97,87,97,Tuesday,0
2022-01-25,3.64,101,101,Tuesday,0
2022-01-25,4.67,95,98,Tuesday,0
2022-01-25,2.74,100,102,Tuesday,0
2022-01-25,4.44,89,104,Tuesday,0
2022-01-25,4.81,90,96,Tuesday,0
2022-01-25,2.86,87,102,Tuesday,0
2022-01-25,3.45,93,95,Tuesday,0
2022-01-25,5.33,95,99,Tuesday,0
2022-01-25,3.13,89,95,Tuesday,0
2022-01-25,2.8,85,93,Tuesday,0
2022-01-25,3.71,87,101,Tuesday,0
2022-01-25,5.44,87,100,Tuesday,0
2022-01-25,3.76,95,108,Tuesday,0
2022-01-25,4.88,96,105,Tuesday,0
2022-01-25,4.84,92,94,Tuesday,0
2022-01-25,3.59,94,98,Tuesday,0
2022-01-25,5.06,86,95,Tuesday,0
2022-01-25,4.33,79,92,Tuesday,0
2022-01-25,4.41,94,105,Tuesday,0
2022-01-26,3.78,142,149,Wednesday,1
2022-01-26,5.4,84,98,Wednesday,0
2022-01-26,3.28,98,102,Wednesday,0
2022-01-26,3.65,90,100,Wednesday,0
2022-01-26,3.39,142,150,Wednesday,1
2022-01-26,4.08,94,96,Wednesday,0
2022-01-26,3.1,99,100,Wednesday,0
2022-01-26,3.2,83,98,Wednesday,0
2022-01-26,2.86,143,146,Wednesday,1
2022-01-26,3.92,97,98,Wednesday,0
2022-01-26,5.38,93,103,Wednesday,0
2022-01-26,3.29,86,91,Wednesday,0
2022-01-26,4.96,100,104,Wednesday,0
2022-01-26,5.48,99,99,Wednesday,0
2022-01-26,4.38,91,96,Wednesday,0
2022-01-26,4.9,93,100,Wednesday,0
2022-01-26,4.15,94,94,Wednesday,0
2022-01-26,4.76,92,93,Wednesday,0
